Wlgth,Rp5deg,Rp19deg
959.7476535,99.9208097,99.89001615
960.4126569,99.92094088,99.88866006
960.7214429,99.92102448,99.88798651
961.0785824,99.92113745,99.88717363
961.7454321,99.92138987,99.88556157
962.4132078,99.92168748,99.88383014
962.9258517,99.92193911,99.88242665
963.0819115,99.92201877,99.88198734
963.7515451,99.92237175,99.88004297
964.0280561,99.92252084,99.87921396
964.4221106,99.92273428,99.87800876
965.0936098,99.92309428,99.87589838
965.7660447,99.92344002,99.87372745
966.2324649,99.92366524,99.87219701
966.4394174,99.92376024,99.87151341
967.1137297,99.92404434,99.8692754
967.3346693,99.9241278,99.868541
967.7889837,99.92428242,99.8670339
968.4368737,99.92445894,99.86490278
969.1423244,99.92458489,99.8626269
969.5390782,99.92462237,99.86137627
969.8204151,99.92463346,99.86050526
970.4994554,99.92460435,99.85846659
970.6412826,99.92458791,99.85805347
971.1794473,99.92449161,99.85653053
971.743487,99.92433112,99.85501691
971.8603926,99.92429001,99.85471451
972.5422936,99.92399503,99.85303308
972.8456914,99.92383291,99.85233196
973.2251521,99.92360283,99.85149729
973.9089703,99.92311029,99.85011421
974.59375,99.92251494,99.84888662
975.0501002,99.92206078,99.84815505
975.2794934,99.92181506,99.84781285
975.9662025,99.92100968,99.8468868
976.1523046,99.92077342,99.84666023
976.6538793,99.92009864,99.84609818
977.254509,99.91921824,99.84551156
977.3425259,99.91908267,99.84543287
978.0321443,99.91796351,99.84487339
978.3567134,99.91740241,99.84464125
978.7227365,99.91674396,99.84439951
979.4143048,99.91542803,99.84398885
980.106851,99.91402104,99.84361749
980.5611222,99.91305301,99.84338359
980.8003774,99.91252973,99.84326059
981.4948859,99.91096234,99.84289291
981.6633267,99.91057216,99.84279935
982.1903787,99.9093287,99.84248927
982.7655311,99.90793755,99.84211119
982.8868579,99.90764018,99.84202492
983.5843255,99.90590973,99.84147587
983.8677355,99.90519856,99.84122351
984.2827837,99.90415172,99.84081905
984.9699399,99.90241288,99.84004752
985.6826802,99.9006165,99.83909531
986.0721443,99.89964437,99.8385025
986.3841227,99.89887307,99.83798796
987.0865643,99.89716884,99.83669202
987.1743487,99.89695964,99.83651608
987.7900071,99.89552079,99.83519026
988.2765531,99.89442353,99.83402415
988.4944532,99.89394495,99.83346665
989.1999048,99.89245583,99.83150632
989.3787575,99.89209393,99.83097053
989.9063641,99.89106582,99.8292956
990.4809619,99.89001648,99.82730691
990.6138331,99.88978466,99.82682205
991.322314,99.88861906,99.82407454
991.5831663,99.88822016,99.82299304
992.0318091,99.88757234,99.82104337
992.6853707,99.88671433,99.81799755
993.4538504,99.88583118,99.81409961
993.7875752,99.88548785,99.81229935
994.166401,99.88512584,99.81017663
994.8799745,99.88451798,99.80594985
995.594573,99.88399456,99.80142037
995.991984,99.88373471,99.79877485
996.3101989,99.88354024,99.79659248
997.0268542,99.88313791,99.79147405
997.7445413,99.88276915,99.78607695
998.1963928,99.88254586,99.78254731
998.4632624,99.88241477,99.78041737
999.1830196,99.88205521,99.77451606
999.2985972,99.88199573,99.77354836
999.9038153,99.88167097,99.76839849
1000.400802,99.881382,99.76407537
1000.625652,99.88124289,99.76209482
1001.348531,99.88075244,99.75563962
1001.503006,99.88063793,99.75424538
1002.072456,99.88018187,99.74907142
1002.60521,99.8797016,99.74419583
1002.797428,99.87951436,99.74243186
1003.523449,99.87873412,99.7357647
1003.707415,99.87851693,99.73407778
1004.250523,99.87782638,99.72911444
1004.809619,99.87703409,99.72404606
1004.978651,99.87677747,99.72252476
1005.707836,99.8755748,99.71603682
1005.911824,99.87520959,99.71424685
1006.43808,99.87420688,99.70968745
1007.014028,99.87300622,99.70480409
1007.169385,99.87266334,99.7035074
1007.901753,99.87093495,99.69751975
1008.116232,99.87039311,99.69580653
1008.635188,99.86901371,99.69173856
1009.218437,99.86734598,99.68729736
1009.36969,99.86689292,99.68616794
1010.105263,99.8645673,99.68080143
1010.320641,99.86384769,99.67926795
1010.841909,99.86203316,99.67562189
1011.422846,99.85988916,99.67165647
1011.57963,99.85928857,99.67060181
1012.318429,99.85633358,99.66570391
1012.52505,99.85547058,99.66435116
1013.058308,99.85317051,99.6608821
1013.627255,99.85060294,99.65719726
1013.799269,99.8498041,99.6560826
1014.541314,99.84624186,99.65124514
1014.729459,99.84530957,99.650006
1015.284447,99.84249421,99.6463042
1015.831663,99.83962754,99.64256407
1016.028669,99.83857473,99.64119015
1016.773983,99.83450016,99.63583023
1016.933868,99.83360854,99.63464228
1017.520392,99.83029049,99.63014944
1018.036072,99.82731885,99.62600245
1018.267896,99.82596874,99.62407117
1019.016501,99.82156067,99.61751766
1019.138277,99.82083794,99.61640227
1019.766206,99.81709431,99.61041038
1020.240481,99.81425551,99.60559831
1020.517016,99.81259925,99.60267012
1021.268932,99.80810579,99.59421713
1022.021956,99.8036439,99.58497107
1022.44489,99.80116534,99.57940658
1022.776092,99.79924206,99.57485108
1023.531342,99.79492607,99.56377573
1024.287708,99.79071785,99.55166312
1024.649299,99.78875142,99.54548899
1025.045193,99.78663431,99.5384311
1025.751503,99.78295387,99.52503212
1026.563529,99.77887834,99.50828104
1026.853707,99.77746185,99.50192922
1027.324384,99.77520731,99.49120125
1027.955912,99.77226121,99.4759547
1028.086369,99.77166312,99.47268024
1028.849485,99.76822843,99.45264337
1029.058116,99.7673063,99.44689766
1029.613734,99.7648791,99.4310207
1030.160321,99.76252243,99.41456942
1030.37912,99.76158483,99.40774839
1031.145644,99.75830987,99.38277017
1031.262525,99.75781013,99.37881184
1031.91331,99.75501388,99.35603864
1032.364729,99.75305059,99.33950508
1032.682119,99.75165277,99.32751623
1033.452075,99.74817956,99.29717558
1034.22318,99.74454508,99.26499898
1034.569138,99.74285052,99.24997985
1034.995437,99.74069868,99.23097656
1035.671343,99.73712282,99.1997247
1035.768848,99.7365887,99.19510292
1036.543415,99.73216293,99.15737174
1036.773547,99.73078076,99.14581297
1037.319142,99.72736892,99.11776823
1037.875752,99.72367774,99.08821885
1038.096031,99.72215418,99.07625919
1038.874084,99.71646637,99.03278056
1038.977956,99.71566912,99.02682685
1039.653304,99.71025344,98.98722254
1040.08016,99.7066131,98.96135574
1040.433695,99.70346373,98.9394124
1041.182365,99.69637142,98.89126593
1041.997995,99.68795045,98.83591086
1042.284569,99.68481042,98.81565169
1042.781911,99.67912743,98.77937197
1043.386774,99.6718025,98.73311697
1043.567007,99.66952947,98.71883365
1044.353286,99.65911102,98.65346191
1044.488978,99.65722853,98.64162789
1045.140751,99.64782933,98.58219344
1045.591182,99.64098111,98.5383257
1045.929404,99.63564529,98.50368503
1046.693387,99.62296883,98.41927011
1047.510286,99.60843774,98.31775544
1047.795591,99.60312113,98.27906311
1048.302521,99.59336313,98.20552751
1048.897796,99.58139336,98.11027238
1049.095955,99.57728603,98.07615445
1049.890591,99.56020031,97.92526158
1050,99.55777102,97.90252228
1050.686431,99.54210861,97.74716907
1051.483479,99.52302216,97.53440364
1052.281738,99.50295974,97.27698853
1053.081209,99.48194574,96.9614005
1053.881896,99.4600069,96.56902565
1054.683801,99.43716788,96.07386928
1055.486928,99.41344531,95.43919639
1056.291279,99.38884052,94.6127995
1057.096856,99.36333106,93.5210817
1057.903664,99.3368611,92.0643489
1058.711703,99.309331,90.12326781
1059.520978,99.28058608,87.60759638
1060.331492,99.25040478,84.61724428
1061.143246,99.21848576,81.76512413
1061.956244,99.18443364,80.32550983
1062.770489,99.1477422,81.33513997
1063.585983,99.10777373,84.28958845
1064.40273,99.06373238,87.73926109
1065.220733,99.01462846,90.71858608
1066.039993,98.95922965,92.98501872
1066.860515,98.89599322,94.63101391
1067.682301,98.82297068,95.81611592
1068.505353,98.7376724,96.67635947
1069.329676,98.63687295,97.31020112
1070.155272,98.51632738,97.78526897
1070.982143,98.37035123,98.1474598
1071.810293,98.19118735,98.42807494
1072.639725,97.96803234,98.64872447
1073.470441,97.68550784,98.82455606
1074.302446,97.32120905,98.96635891
1075.135741,96.84169905,99.08194028
1075.970329,96.19588623,99.17703547
1076.806215,95.30415243,99.25591759
1077.6434,94.04152005,99.3218122
1078.481888,92.2171972,99.37718338
1079.321682,89.57721484,99.423934
1080.162785,85.9546038,99.46354784
1081.005199,81.89384277,99.49719177
1081.848929,79.58091811,99.52579012
1082.693977,81.23730851,99.55007932
1083.540346,85.50335095,99.57064853
1084.388039,89.65893263,99.58797008
1085.23706,92.70124606,99.60242238
1086.087411,94.74557415,99.61430726
1086.939096,96.10706097,99.62386311
1087.792117,97.03066734,99.63127479
1088.646479,97.67402794,99.636681
1089.502183,98.13452332,99.64017955
1090.359234,98.47257691,99.64183101
1091.217635,98.72643785,99.64166083
1092.077388,98.92092682,99.63966012
1092.938497,99.0725641,99.63578513
1093.800964,99.19261451,99.62995534
1094.664795,99.28893325,99.62205009
1095.52999,99.36711088,99.61190349
1096.396555,99.4312005,99.59929717
1097.264491,99.48418993,99.58395049
1098.133803,99.52831489,99.56550731
1099.004493,99.56527078,99.54351826
1099.876565,99.5963586,99.51741705
1100.750022,99.62258702,99.48648845
1101.624868,99.64474497,99.44982495
1102.501105,99.66345391,99.40626702
1103.378737,99.67920597,99.3543203
1104.257768,99.69239197,99.2920386
1105.1382,99.70332233,99.21685624
1106.020037,99.71224258,99.12534326
1106.903283,99.71934506,99.01284059
1107.787941,99.72477753,98.87290382
1108.674014,99.72864964,98.69643295
1109.561505,99.73103743,98.47027089
1110.450418,99.73198642,98.17487043
1111.340757,99.73151341,97.7802614
1112.232525,99.72960704,97.23877034
1113.125725,99.7262273,96.47120108
1114.020361,99.72130381,95.33903196
1114.916436,99.71473281,93.58460568
1115.813953,99.70637267,90.69249778
1116.712917,99.6960375,85.54390849
1117.613331,99.68348847,75.53360107
1118.515198,99.66842206,54.94159728
1119.418521,99.65045422,21.11088011
1120.323305,99.62909916,14.86123004
1121.229552,99.60374034,46.60059042
1122.137267,99.57359094,69.56558767
1123.046453,99.537639,81.23925272
1123.957113,99.49457037,87.36896389
1124.869252,99.4426588,90.86968735
1125.782872,99.37960643,93.02691863
1126.697977,99.30230742,94.43983408
1127.614571,99.20649028,95.41049612
1128.532658,99.08616251,96.10258148
1129.452241,98.93272385,96.61039764
1130.373324,98.73350415,96.99113757
1131.29591,98.46926198,97.28098809
1132.220004,98.10971958,97.503655
1133.145608,97.6051874,97.67510589
1134.072727,96.86991212,97.80632331
1135.001365,95.74660996,97.90496118
1135.931524,93.92453368,97.97637014
1136.86321,90.73167973,98.02424547
1137.796425,84.55609806,98.05103972
1138.731173,71.20568789,98.05822224
1139.667458,41.9339289,98.04643311
1140.605285,12.75546467,98.01555848
1141.544656,39.54977466,97.96474063
1142.485576,68.18727735,97.89232629
1143.428048,81.82001997,97.79574777
1144.372076,88.37839957,97.67132181
1145.317664,91.888979,97.51393811
1146.264817,93.95512821,97.31659111
1147.213537,95.26408464,97.06967838
1148.163829,96.14126191,96.75993995
1149.115696,96.75486705,96.36882823
1150.069144,97.19836297,95.8699476
1151.024174,97.52683331,95.22492765
1151.980792,97.77433855,94.37657279
1152.939002,97.96277547,93.2371117
1153.898807,98.10666296,91.6673126
1154.860211,98.21585347,89.43797882
1155.823219,98.29713125,86.15655684
1156.787834,98.35518449,81.12481535
1157.75406,98.39321016,73.07368456
1158.721902,98.41329345,59.79422527
1159.691364,98.41664253,38.53127082
1160.662449,98.40372422,11.84888306
1161.635162,98.37432593,0.459796249
1162.609506,98.3275558,18.39903122
1163.585486,98.26178325,43.78021755
1164.563107,98.17451263,62.12664045
1165.542371,98.06217282,73.55365085
1166.523284,97.91979113,80.64894929
1167.505849,97.74049824,85.2122051
1168.490071,97.51477573,88.26970393
1169.475954,97.2292975,90.39674032
1170.463502,96.86510893,91.92464346
1171.452719,96.39469109,93.0515359
1172.443609,95.77708113,93.90043839
1173.436177,94.94947475,94.55042077
1174.430427,93.81219447,95.05386784
1175.426364,92.20058556,95.44639192
1176.423991,89.8299728,95.75271777
1177.423313,86.1829466,95.99028368
1178.424334,80.27227167,96.17150409
1179.427059,70.16619508,96.30522155
1180.431491,52.40273209,96.39765205
1181.437636,24.32774279,96.45300271
1182.445498,0.933264858,96.4738689
1183.45508,13.16965458,96.46147516
1184.466388,42.08410448,96.41579705
1185.479426,63.02985593,96.3355832
1186.494198,75.30805117,96.21828278
1187.510709,82.51459831,96.05987141
1188.528963,86.95296069,95.85455507
1189.548965,89.83185047,95.59431504
1190.57072,91.78609559,95.26823256
1191.594231,93.16360708,94.86149652
1192.619503,94.16462491,94.35394043
1193.646541,94.90981863,93.7178644
1194.67535,95.47491765,92.91474854
1195.705933,95.90913257,91.89021879
1196.738296,96.24539035,90.56622173
1197.772444,96.50625098,88.8287205
1198.80838,96.70744955,86.50828769
1199.846109,96.86008115,83.35000668
1200.885637,96.97198148,78.96985054
1201.926968,97.04861384,72.8048293
1202.970106,97.09364185,64.11138667
1204.015056,97.10929355,52.22791093
1205.061824,97.09657913,37.66052104
1206.110413,97.05539795,24.31699723
1207.160828,96.9845526,19.56298195
1208.213075,96.88167416,26.7076786
1209.267158,96.74305097,40.3265237
1210.323081,96.5633391,53.80856492
1211.380851,96.33511597,64.49147564
1212.44047,96.04821232,72.31096184
1213.501946,95.68871871,77.92665988
1214.565281,95.23749861,81.98312559
1215.630481,94.66793342,84.95757774
1216.697552,93.94244439,87.17677031
1217.766497,93.00702311,88.86026291
1218.837323,91.78245637,90.15614259
1219.910033,90.14998586,91.16556345
1220.984633,87.92757576,91.95870885
1222.061129,84.83075399,92.58504259
1223.139523,80.41078773,93.07991853
1224.219823,73.97283474,93.46888889
1225.302033,64.54298129,93.77054935
1226.386158,51.22927723,93.9984412
1227.472203,34.99036009,94.16233482
1228.560173,22.14237996,94.26909806
1229.650074,22.14450312,94.32327845
1230.74191,34.59836804,94.32748065
1231.835687,50.10659281,94.28259018
1232.931409,62.8553964,94.18787316
1234.029083,71.99681399,94.04096735
1235.128713,78.33582766,93.83776699
1236.230304,82.75681758,93.57219373
1237.333862,85.89962184,93.23583369
1238.439392,88.18381926,92.81740781
1239.5469,89.87935674,92.30202547
1240.65639,91.16134099,91.67014922
1241.767868,92.14541023,90.89617062
1242.881339,92.9095165,89.94646206
1243.996809,93.50727174,88.77673383
1245.114283,93.97621428,87.32850561
1246.233766,94.34301557,85.5245473
1247.355264,94.6268199,83.26338626
1248.478783,94.84142286,80.41372659
1249.604327,94.99671166,76.81158179
1250.731903,95.09962433,72.26747451
1251.861515,95.15478576,66.6003039
1252.99317,95.16491884,59.72891281
1254.126872,95.13109074,51.86006854
1255.262628,95.0528298,43.76283931
1256.400443,94.92813116,36.9309504
1257.540323,94.75335565,33.20043051
1258.682272,94.52301441,33.69463116
1259.826298,94.22941915,37.99823398
1260.972405,93.86216303,44.54468891
1262.120599,93.40737726,51.69374607
1263.270886,92.84668269,58.38606096
1264.423272,92.15571851,64.16573295
1265.577762,91.30208156,68.95197869
1266.734362,90.24244729,72.83449876
1267.893079,88.91857762,75.95554613
1269.053917,87.25189054,78.45650067
1270.216882,85.13639037,80.45887074
1271.381981,82.4303686,82.06063408
1272.54922,78.94922262,83.33834908
1273.718603,74.46694237,84.35083522
1274.890138,68.74596537,85.14278797
1276.06383,61.6378491,85.74780634
1277.239685,53.31937623,86.19075221
1278.417709,44.67667505,86.48951138
1279.597907,37.56210581,86.65626072
1280.780287,34.23578701,86.69833689
1281.964855,35.83080654,86.61878044
1283.151615,41.40475644,86.41660604
1284.340574,48.84907439,86.08682804
1285.531739,56.36080329,85.62025164
1286.725116,63.00164866,85.00302324
1287.92071,68.49913622,84.21591869
1289.118528,72.91070801,83.23333694
1290.318577,76.40563305,82.02196244
1291.520861,79.16426519,80.53907226
1292.725389,81.34246008,78.73051369
1293.932165,83.06433447,76.5285065
1295.141196,84.42516304,73.84971301
1296.352489,85.49682302,70.5946177
1297.56605,86.33304631,66.65041446
1298.781884,86.97370403,61.90164273
1300,87.44806233,56.25591231
