Wlgth	Rp _	Wlgth	GDDrs _
1294.715539	99.72857077	1294.715539	106.784393
1295.071479	99.72892421	1295.071479	102.6722698
1295.427614	99.72924111	1295.427614	95.99130176
1295.783946	99.72951893	1295.783946	86.46981709
1296.140474	99.72975512	1296.140474	73.84154408
1296.497198	99.72994713	1296.497198	57.84965197
1296.854118	99.73009248	1296.854118	38.25104423
1297.211235	99.73018874	1297.211235	14.82089249
1297.568549	99.73023358	1297.568549	-12.64259613
1297.92606	99.73022483	1297.92606	-44.31318216
1298.283767	99.73016047	1298.283767	-80.33136606
1298.641672	99.73003871	1298.641672	-120.7989248
1298.999774	99.72985801	1298.999774	-165.7732042
1299.358074	99.72961716	1299.358074	-215.2611568
1299.716572	99.72931529	1299.716572	-269.213116
1300.075267	99.72895196	1300.075267	-327.5162995
1300.434161	99.72852723	1300.434161	-389.9880453
1300.793252	99.72804168	1300.793252	-456.3687944
1301.152542	99.72749654	1301.152542	-526.3148542
1301.512031	99.7268937	1301.512031	-599.3910042
1301.871718	99.72623583	1301.871718	-675.0630403
1302.231604	99.72552646	1302.231604	-752.6903973
1302.59169	99.72477003	1302.59169	-831.5190466
1302.951974	99.72397199	1302.951974	-910.6749272
1303.312458	99.72313889	1303.312458	-989.1582455
1303.673141	99.72227845	1303.673141	-1065.839061
1304.034024	99.72139963	1304.034024	-1139.454665
1304.395106	99.7205127	1304.395106	-1208.609345
1304.756389	99.71962928	1304.756389	-1271.777222
1305.117872	99.71876242	1305.117872	-1327.30891
1305.479556	99.71792655	1305.479556	-1373.442811
1305.841439	99.71713755	1305.841439	-1408.321851
1306.203524	99.71641266	1306.203524	-1430.016444
1306.565809	99.71577043	1306.565809	-1436.554354
1306.928296	99.7152306	1306.928296	-1425.957937
1307.290983	99.71481394	1307.290983	-1396.288955
1307.653872	99.71454205	1307.653872	-1345.700767
1308.016963	99.71443709	1308.016963	-1272.4972
1308.380255	99.71452148	1308.380255	-1175.196817
1308.743749	99.71481751	1308.743749	-1052.600638
1309.107445	99.71534694	1309.107445	-903.8606975
1309.471343	99.71613054	1309.471343	-728.5461823
1309.835444	99.71718762	1309.835444	-526.7033629
1310.199747	99.71853553	1310.199747	-298.9052222
1310.564253	99.72018913	1310.564253	-46.28662291
1310.928962	99.72216038	1310.928962	229.4388361
1311.293874	99.72445786	1311.293874	525.9834411
1311.658989	99.72708642	1311.658989	840.5135591
1312.024307	99.73004693	1312.024307	1169.702106
1312.389829	99.73333606	1312.389829	1509.804358
1312.755554	99.73694622	1312.755554	1856.754454
1313.121484	99.74086569	1313.121484	2206.278352
1313.487618	99.7450787	1313.487618	2554.017607
1313.853955	99.74956582	1313.853955	2895.657491
1314.220498	99.75430431	1314.220498	3227.05254
1314.587244	99.75926865	1314.587244	3544.342899
1314.954196	99.76443109	1314.954196	3844.055564
1315.321352	99.76976224	1315.321352	4123.185903
1315.688714	99.77523172	1315.688714	4379.256387
1316.056281	99.78080874	1316.056281	4610.351171
1316.424053	99.78646269	1316.424053	4815.126824
1316.792031	99.7921637	1316.792031	4992.800999
1317.160215	99.79788304	1317.160215	5143.121949
1317.528604	99.80359358	1317.528604	5266.322639
1317.8972	99.80927005	1317.8972	5363.063547
1318.266002	99.81488932	1318.266002	5434.368312
1318.63501	99.8204305	1318.63501	5481.556117
1319.004225	99.82587506	1319.004225	5506.174213
1319.373647	99.83120683	1319.373647	5509.933376
1319.743276	99.836412	1319.743276	5494.648398
1320.113112	99.84147895	1320.113112	5462.185079
1320.483156	99.84639825	1320.483156	5414.414536
1320.853407	99.85116242	1320.853407	5353.175148
1321.223865	99.8557658	1321.223865	5280.242032
1321.594532	99.86020442	1321.594532	5197.303611
1321.965406	99.86447574	1321.965406	5105.944639
1322.336489	99.86857856	1322.336489	5007.634923
1322.70778	99.87251279	1322.70778	4903.722888
1323.07928	99.87627932	1323.07928	4795.433193
1323.450988	99.87987985	1323.450988	4683.867568
1323.822906	99.88331676	1323.822906	4570.008191
1324.195032	99.88659298	1324.195032	4454.722929
1324.567368	99.88971189	1324.567368	4338.771906
1324.939913	99.89267719	1324.939913	4222.814942
1325.312668	99.8954928	1325.312668	4107.419461
1325.685632	99.89816285	1325.685632	3993.06858
1326.058807	99.90069151	1326.058807	3880.16915
1326.432192	99.90308302	1326.432192	3769.059553
1326.805787	99.90534157	1326.805787	3660.01715
1327.179592	99.90747131	1327.179592	3553.26528
1327.553608	99.90947628	1327.553608	3448.979772
1327.927836	99.91136039	1327.927836	3347.29492
1328.302274	99.91312738	1328.302274	3248.308947
1328.676923	99.91478082	1328.676923	3152.088938
1329.051784	99.91632407	1329.051784	3058.675272
1329.426856	99.9177603	1329.426856	2968.085583
1329.80214	99.91909243	1329.80214	2880.318276
1330.177636	99.92032313	1330.177636	2795.35563
1330.553344	99.92145486	1330.553344	2713.166527
1330.929265	99.92248978	1330.929265	2633.708838
1331.305398	99.92342982	1331.305398	2556.931501
1331.681743	99.92427659	1331.681743	2482.776325
1332.058302	99.92503146	1332.058302	2411.179541
1332.435073	99.92569548	1332.435073	2342.07314
1332.812058	99.92626939	1332.812058	2275.386016
1333.189256	99.92675364	1333.189256	2211.044936
1333.566668	99.92714832	1333.566668	2148.975364
1333.944293	99.92745318	1333.944293	2089.102152
1334.322132	99.92766763	1334.322132	2031.350117
1334.700185	99.92779065	1334.700185	1975.644524
1335.078453	99.92782085	1335.078453	1921.911481
1335.456935	99.92775637	1335.456935	1870.078256
1335.835632	99.92759489	1335.835632	1820.073543
1336.214544	99.92733359	1336.214544	1771.827661
1336.59367	99.92696908	1336.59367	1725.272722
1336.973012	99.92649735	1336.973012	1680.34275
1337.352569	99.92591376	1337.352569	1636.973775
1337.732342	99.9252129	1337.732342	1595.103902
1338.112331	99.92438857	1338.112331	1554.673359
1338.492535	99.92343365	1338.492535	1515.624532
1338.872956	99.92234	1338.872956	1477.90199
1339.253592	99.92109838	1339.253592	1441.452512
1339.634446	99.91969822	1339.634446	1406.225106
1340.015516	99.91812754	1340.015516	1372.17105
1340.396803	99.91637271	1340.396803	1339.243936
1340.778307	99.91441823	1340.778307	1307.399748
1341.160028	99.91224649	1341.160028	1276.596971
1341.541967	99.90983743	1341.541967	1246.796755
1341.924123	99.90716823	1341.924123	1217.963139
1342.306497	99.90421284	1342.306497	1190.063379
1342.689089	99.90094155	1342.689089	1163.068388
1343.071899	99.89732039	1343.071899	1136.953349
1343.454927	99.8933105	1343.454927	1111.698542
1343.838174	99.88886735	1343.838174	1087.290474
1344.22164	99.88393987	1344.22164	1063.723385
1344.605325	99.87846946	1344.605325	1041.001277
1344.989228	99.87238884	1344.989228	1019.140612
1345.373351	99.86562078	1345.373351	998.1738903
1345.757694	99.85807671	1345.757694	978.1543512
1346.142256	99.84965528	1346.142256	959.1620734
1346.527038	99.8402409	1346.527038	941.3117698
1346.91204	99.82970251	1346.91204	924.7624806
1347.297262	99.81789282	1347.297262	909.7291437
1347.682705	99.80464841	1347.682705	896.4954539
1348.068368	99.78979161	1348.068368	885.4262601
1348.454252	99.77313511	1348.454252	876.9755445
1348.840357	99.75449106	1348.840357	871.6821246
1349.226683	99.73368714	1349.226683	870.1388491
1349.613231	99.71059262	1349.613231	872.9117384
1350	99.68515839	1350	880.3742791
